,id,question,link
0,question-summary-66458879,"Visuall Studio Tabs Are So Small, How To Magnify Them?",/questions/66458879/visuall-studio-tabs-are-so-small-how-to-magnify-them
0,question-summary-66453064,How do I configure VS Code to auto-complete / closing of HTML elements in PHP files like Adobe Brackets does?,/questions/66453064/how-do-i-configure-vs-code-to-auto-complete-closing-of-html-elements-in-php-fi
0,question-summary-64034669,Visual Studio 2019 NOT working with INTEL Parallel Studio XE 2019,/questions/64034669/visual-studio-2019-not-working-with-intel-parallel-studio-xe-2019
0,question-summary-64015744,How do we compile and run a program on the CS50 ide?,/questions/64015744/how-do-we-compile-and-run-a-program-on-the-cs50-ide
0,question-summary-64013014,How can I look up functions in the module I wrote in Pycharm,/questions/64013014/how-can-i-look-up-functions-in-the-module-i-wrote-in-pycharm
0,question-summary-66049822,Panel to the left of visual studio code gone [duplicate],/questions/66049822/panel-to-the-left-of-visual-studio-code-gone
0,question-summary-66043873,How to disable Pycharm cache?,/questions/66043873/how-to-disable-pycharm-cache
0,question-summary-66040183,Is there an IDE shortcut to make a Maven Dependency version property driven?,/questions/66040183/is-there-an-ide-shortcut-to-make-a-maven-dependency-version-property-driven
0,question-summary-63560882,Is there a way to leave notes in library code in eclipse?,/questions/63560882/is-there-a-way-to-leave-notes-in-library-code-in-eclipse
0,question-summary-63552942,R function to return code to source code editor in R Studio?,/questions/63552942/r-function-to-return-code-to-source-code-editor-in-r-studio
0,question-summary-63547548,How to run GNAT Community?,/questions/63547548/how-to-run-gnat-community
0,question-summary-67157739,How to make the & sign blue if it is a reference sign?,/questions/67157739/how-to-make-the-sign-blue-if-it-is-a-reference-sign
0,question-summary-67152799,Is there a way I can copy code from Eclipse IDE with line numbers so I can paste it into a word document?,/questions/67152799/is-there-a-way-i-can-copy-code-from-eclipse-ide-with-line-numbers-so-i-can-paste
0,question-summary-67151452,"PyCharm 2021.1 ""Find in Files"" not working",/questions/67151452/pycharm-2021-1-find-in-files-not-working
0,question-summary-64706462,Spyder4 how to open files called in a code,/questions/64706462/spyder4-how-to-open-files-called-in-a-code
0,question-summary-64692621,Why ctags exclusion (--exclude) doesn't work for me?,/questions/64692621/why-ctags-exclusion-exclude-doesnt-work-for-me
0,question-summary-64685414,IntelliJ Not Displaying Variable's Property Values in Debugger,/questions/64685414/intellij-not-displaying-variables-property-values-in-debugger
0,question-summary-70025904,"I couldn't uninstall Eclipse IDE, so I deleted all Eclipse related files from my PC. Now I can't re-install it. I keep getting this weird error",/questions/70025904/i-couldnt-uninstall-eclipse-ide-so-i-deleted-all-eclipse-related-files-from-my
0,question-summary-70017936,android studio IDE Icon preview is not working or delay,/questions/70017936/android-studio-ide-icon-preview-is-not-working-or-delay
0,question-summary-70009146,PhpStorm is doing something with blank lines so that they are shown as changes in my commits,/questions/70009146/phpstorm-is-doing-something-with-blank-lines-so-that-they-are-shown-as-changes-i
0,question-summary-67379677,How do i change .o and .exe file locations to seperate folders in CodeBlocks?,/questions/67379677/how-do-i-change-o-and-exe-file-locations-to-seperate-folders-in-codeblocks
0,question-summary-67362348,how to do python parallel processing by Spyder,/questions/67362348/how-to-do-python-parallel-processing-by-spyder
0,question-summary-67345290,How to change left border width in Zen Mode PhpStorm?,/questions/67345290/how-to-change-left-border-width-in-zen-mode-phpstorm
0,question-summary-68888841,Android Studio Arctic Fox patch update fails,/questions/68888841/android-studio-arctic-fox-patch-update-fails
0,question-summary-68865268,Transfer Fault on SAME70 Xplained Microcontroller,/questions/68865268/transfer-fault-on-same70-xplained-microcontroller
0,question-summary-68856933,How to set the VB Editor default directory?,/questions/68856933/how-to-set-the-vb-editor-default-directory
0,question-summary-74024424,Why eclipse is creating/running multiple java process in ubuntu?,/questions/74024424/why-eclipse-is-creating-running-multiple-java-process-in-ubuntu
0,question-summary-73980824,Symbol Not Found - Sublime Text 3 -,/questions/73980824/symbol-not-found-sublime-text-3
0,question-summary-73977213,Android IDE error - AlreadyDisposedException while opening Android studio,/questions/73977213/android-ide-error-alreadydisposedexception-while-opening-android-studio
0,question-summary-65595149,How to align image to bottom in Latex,/questions/65595149/how-to-align-image-to-bottom-in-latex
0,question-summary-65591323,An IDE for a small business,/questions/65591323/an-ide-for-a-small-business
0,question-summary-65584121,What does this symbol mean in IntelliJ? Lighting symbol on Java class name,/questions/65584121/what-does-this-symbol-mean-in-intellij-lighting-symbol-on-java-class-name
0,question-summary-66434946,Intellisense autocomplete inserting text in wrong places,/questions/66434946/intellisense-autocomplete-inserting-text-in-wrong-places
0,question-summary-66434226,IntelliJ IDEA group windows on secondary monitor,/questions/66434226/intellij-idea-group-windows-on-secondary-monitor
0,question-summary-66414812,Problem with debbuging (Reason: Failed to connect to device. Please check power and cabling to target.),/questions/66414812/problem-with-debbuging-reason-failed-to-connect-to-device-please-check-power
0,question-summary-64002713,2020 IntelliJ IDEA Ultimate vs Android Studio [closed],/questions/64002713/2020-intellij-idea-ultimate-vs-android-studio
0,question-summary-63998467,Angular multiple templates in one component based on id (with template store),/questions/63998467/angular-multiple-templates-in-one-component-based-on-id-with-template-store
0,question-summary-63995614,What is a Scratch File?,/questions/63995614/what-is-a-scratch-file
0,question-summary-66031101,How do I open a folder within the Code::Blocks IDE?,/questions/66031101/how-do-i-open-a-folder-within-the-codeblocks-ide
0,question-summary-66026349,Error debugging nunit test in Visual Studio 2015,/questions/66026349/error-debugging-nunit-test-in-visual-studio-2015
0,question-summary-66003914,cross-reference for multiple-language project,/questions/66003914/cross-reference-for-multiple-language-project
0,question-summary-63531448,Eclipse java debug can't edit code while running,/questions/63531448/eclipse-java-debug-cant-edit-code-while-running
0,question-summary-63522436,Using emacs for OpenGL,/questions/63522436/using-emacs-for-opengl
0,question-summary-63509719,How to verify color in selenium ide [duplicate],/questions/63509719/how-to-verify-color-in-selenium-ide
0,question-summary-67133669,Commenting out lines with a specific substring across multiple files in Sublime/Linux,/questions/67133669/commenting-out-lines-with-a-specific-substring-across-multiple-files-in-sublime
0,question-summary-67133072,"Can VSCode be configured to add custom ""|"" (pipe) matching when working with closures in Rust?",/questions/67133072/can-vscode-be-configured-to-add-custom-pipe-matching-when-working-with-clo
0,question-summary-67106907,Change color of numbers in Eclipse IDE,/questions/67106907/change-color-of-numbers-in-eclipse-ide
0,question-summary-64681947,How to jump from edit to edit with the keyboard?,/questions/64681947/how-to-jump-from-edit-to-edit-with-the-keyboard
0,question-summary-64680954,How to catch SQL syntax errors from a .properties file?,/questions/64680954/how-to-catch-sql-syntax-errors-from-a-properties-file
0,question-summary-64655194,"Find xpath in html element using a part of href only katalon recorder, kantu, selenium ide, ui vision",/questions/64655194/find-xpath-in-html-element-using-a-part-of-href-only-katalon-recorder-kantu-se
0,question-summary-63118956,Eclipse 2020-06 freezes constantly due to java.util.concurrent.TimeoutException,/questions/63118956/eclipse-2020-06-freezes-constantly-due-to-java-util-concurrent-timeoutexception
0,question-summary-70008829,Debugging with PyCharm and renamed python interpreter,/questions/70008829/debugging-with-pycharm-and-renamed-python-interpreter
0,question-summary-70008055,Placement of the Pending Changes Badge in Visual Studio,/questions/70008055/placement-of-the-pending-changes-badge-in-visual-studio
0,question-summary-70004359,visual studio configure the number items autocomplete dropbox,/questions/70004359/visual-studio-configure-the-number-items-autocomplete-dropbox
0,question-summary-67334145,File difference between commits in IntelliJ,/questions/67334145/file-difference-between-commits-in-intellij
0,question-summary-67333885,PhpStorm getting rid of 1 horizontal line in settings,/questions/67333885/phpstorm-getting-rid-of-1-horizontal-line-in-settings
0,question-summary-67328085,Attempting To Run Kotlin Project In IntelliJ Idea But Getting Bug Error,/questions/67328085/attempting-to-run-kotlin-project-in-intellij-idea-but-getting-bug-error
0,question-summary-68855160,Are there tools to find out if a function exists in another one's call hierarchy? [duplicate],/questions/68855160/are-there-tools-to-find-out-if-a-function-exists-in-another-ones-call-hierarchy
0,question-summary-68844025,How can I activate autocomplete for absolute path in jest test files in VS Code,/questions/68844025/how-can-i-activate-autocomplete-for-absolute-path-in-jest-test-files-in-vs-code
0,question-summary-68830952,Visual Studio Code Include path,/questions/68830952/visual-studio-code-include-path
0,question-summary-73975736,"Unable to open marketplace, plugins of various IDE netbeans, sts, eclipse after updating windows 10 features",/questions/73975736/unable-to-open-marketplace-plugins-of-various-ide-netbeans-sts-eclipse-after
0,question-summary-73960370,How to disable label or tags in Netbeans? [duplicate],/questions/73960370/how-to-disable-label-or-tags-in-netbeans
0,question-summary-73954480,Visual Studio 2022 suddenly stopped showing source file contents,/questions/73954480/visual-studio-2022-suddenly-stopped-showing-source-file-contents
0,question-summary-65575969,How to debug web development in Google Application Script?,/questions/65575969/how-to-debug-web-development-in-google-application-script
0,question-summary-65570331,Best IDE for fast prototyping with OpenCV [closed],/questions/65570331/best-ide-for-fast-prototyping-with-opencv
0,question-summary-65563835,How to find repeated variables or functions with the same name within other files in the new apps script IDE,/questions/65563835/how-to-find-repeated-variables-or-functions-with-the-same-name-within-other-file
0,question-summary-66397101,python pulp script error when executing in console,/questions/66397101/python-pulp-script-error-when-executing-in-console
